sep=,
Well,Depth,Clay,Quartz,Carbonates,TOC,Formation,Sonic,GammaRay,NeutronPorosity,Resistivity,Density,Photoelectric,AvgPorosity,RHOMAA,UMA,GR_Dens,PEF_Dens
Pico Plata 1,15009.1,6.475832942,58.93946504,34.58470202,3.776708,La Renta Superior,71.43119812,112.7142029,0.2466,47.69829941,2.471999884,3.6337,0.1626,2.757821691,10.62957485,45.59636253,1.469943435
Pico Plata 1,15010,6.622827619,59.05354627,34.32362612,3.721017,La Renta Superior,68.00109863,70.93039703,0.23,24.42830086,2.48119998,3.5466,0.14965,2.741870971,10.26047962,28.58713429,1.429389017
Pico Plata 1,15011.63,9.412049359,57.89983063,32.68812001,3.790563,La Renta Superior,74.65509796,122.3392029,0.2809,14.66959953,2.470799923,3.3615,0.1768,2.786686009,9.982014019,49.51400627,1.360490572
Pico Plata 1,15012.1,6.649375147,60.55175666,32.79886819,3.790563,La Renta Superior,74.65509796,122.3392029,0.2809,14.66959953,2.470799923,3.3615,0.1768,2.786686009,9.982014019,49.51400627,1.360490572
Pico Plata 1,15013.5,9.551020408,58.9154519,31.5335277,3.684876,La Renta Superior,76.51069641,161.9057007,0.3089,28.0048008,2.474999905,3.3152,0.19335,2.828550058,10.05199862,65.41644724,1.339474799
Pico Plata 1,15014.58,8.728784205,62.08290036,29.18831544,3.838328,La Renta Superior,82.66999817,164.2220001,0.2551,45.55690002,2.485500097,3.5331,0.17745,2.80596936,10.56810576,66.07201516,1.421484555
Pico Plata 1,15014.83,8.449222858,62.68552063,28.86525652,5.010603,La Renta Superior,82.66999817,164.2220001,0.2551,45.55690002,2.485500097,3.5331,0.17745,2.80596936,10.56810576,66.07201516,1.421484555
Pico Plata 1,15015.6,7.122042196,61.30085092,31.57710689,5.944615,La Renta Superior,80.37390137,126.0332031,0.2532,60.71080017,2.485199928,3.3923,0.18685,2.826477192,10.2528669,50.71350667,1.365000844
Pico Plata 1,15016.92,8.487525367,55.81950579,35.69296884,3.151295,La Renta Superior,78.03939819,87.16629791,0.2543,28.19779968,2.483099937,3.3838,0.1937,2.839389728,10.30071136,35.10382188,1.362732103
Pico Plata 1,15018.3,8.893601098,55.7565174,35.3498815,2.0785,La Renta Superior,78.66470337,80.770401,0.2684,12.64229965,2.47149992,3.5522,0.1954,2.828858961,10.78991053,32.68072167,1.437264866
Pico Plata 1,15019.1,4.631019748,56.53077723,38.83820303,2.388102,La Renta Superior,80.47850037,92.17009735,0.2841,12.38090038,2.463799954,3.6902,0.1895,2.806045593,11.10075828,37.40973256,1.497767704
Pico Plata 1,15019.83,10.99815157,55.29112754,33.71072089,2.323649,La Renta Superior,81.14530182,95.52819824,0.2266,16.71220017,2.472500086,3.6972,0.1531,2.738694162,10.70348012,38.63627702,1.495328563
Pico Plata 1,15020.75,10.42100393,55.95651168,33.62248439,3.550556,La Renta Superior,77.92870331,89.23459625,0.2513,22.02529907,2.473400116,3.7713,0.16995,2.77507393,11.1354242,36.07770359,1.524743197
Pico Plata 1,15021.92,8.601507357,56.41823185,34.9802608,6.23249,La Renta Superior,77.10780335,93.563797,0.2389,55.06219864,2.471999884,3.8699,0.1611,2.754678607,11.30747687,37.84943422,1.565493601
Pico Plata 1,15022.6,7.284457478,56.01173021,36.70381232,6.045737,La Renta Superior,77.12039948,104.9824982,0.2487,152.3162994,2.476000071,4.0145,0.15835,2.753698177,11.71594758,42.40003844,1.621365059
Pico Plata 1,15023.5,4.67032967,62.3282967,33.00137363,4.998247,La Renta Superior,77.12039948,104.9824982,0.2487,152.3162994,2.476000071,4.0145,0.15835,2.753698177,11.71594758,42.40003844,1.621365059
Pico Plata 1,15024.42,8.187543737,60.03032424,31.78213203,3.151078,La Renta Superior,77.02349854,114.3800964,0.2865,36.35449982,2.472500086,4.06,0.1725,2.779456297,12.02670737,46.26090696,1.642062633
Pico Plata 1,15026.2,2.94084507,61.91549296,35.14366197,5.485481,La Renta Superior,78.77130127,134.8200073,0.2654,21.66300011,2.47939992,3.8449,0.16735,2.776736828,11.34854951,54.37606344,1.550738132
Pico Plata 1,15027.33,6.347944583,58.16488758,35.48716784,6.23249,La Renta Superior,78.89009857,128.7052002,0.2738,45.57730103,2.485199928,3.8924,0.16665,2.78220427,11.50785048,51.78867049,1.566232139
Pico Plata 1,15028.7,3.816964286,63.28125,32.90178571,6.139114,La Renta Superior,78.98459625,110.0598984,0.2782,154.9138947,2.469399929,3.8966,0.17125,2.773031589,11.50725643,44.56949119,1.577954204
Pico Plata 1,15030.4,2.376033058,70.45454545,27.16942149,6.325866,La Renta Superior,79.47979736,112.3231964,0.2588,126.2001038,2.464799881,3.7919,0.1682,2.761000097,11.13509818,45.57091928,1.538421041
Pico Plata 1,15031.33,8.56363016,62.23132037,29.20504947,6.139114,La Renta Superior,80.54270172,118.7714996,0.2807,116.6640015,2.475300074,3.7213,0.17275,2.783378753,11.03047345,47.98266719,1.503373284
Pico Plata 1,15031.9,2.197189382,72.161499,25.64131162,6.432588,La Renta Superior,81.83039856,124.1902008,0.2722,83.71720123,2.461999893,3.8362,0.1636,2.747967352,11.19431371,50.44281324,1.558164162
Pico Plata 1,15032.4,4.966139955,71.76072235,23.2731377,6.20675,La Renta Superior,81.83039856,124.1902008,0.2722,83.71720123,2.461999893,3.8362,0.1636,2.747967352,11.19431371,50.44281324,1.558164162
Pico Plata 1,15032.92,5.028816815,71.89512939,23.07605379,6.21943,La Renta Superior,82.3588028,124.8302002,0.2941,64.31269836,2.458300114,3.7214,0.177,2.771932094,11.00828438,50.7790727,1.513810287
Pico Plata 1,15034.08,3.193315783,72.01556598,24.79111823,6.064793,La Renta Superior,82.08439636,118.9031982,0.2813,68.50810242,2.469199896,3.6337,0.17315,2.776863876,10.74651589,48.1545453,1.4716103
Pico Plata 1,15035.5,5.871684425,67.51303559,26.61527998,6.154438,La Renta Superior,81.77600098,119.376297,0.2957,64.99250031,2.470099926,3.6084,0.1845,2.802697641,10.81650346,48.32852944,1.460831589
Pico Plata 1,15037.42,3.680289004,68.49175886,27.82795213,6.193179,La Renta Superior,82.05500031,130.1553955,0.2709,73.0381012,2.462199926,3.6825,0.17455,2.77139733,10.87864344,52.8614245,1.495613724
Pico Plata 1,15040.67,5.646923519,56.26221967,38.09085681,5.971549,La Renta Superior,79.18409729,112.7092972,0.2847,65.3690033,2.485800028,3.6279,0.1759,2.802936571,10.83640811,45.34125671,1.459449658
Pico Plata 1,15043.7,9.339300436,69.17913084,21.48156872,4.99443,La Renta Superior,79.88639832,131.0319977,0.2713,50.55479813,2.479599953,3.5187,0.17145,2.785770265,10.42694268,52.84400717,1.419059553
Pico Plata 1,15044.75,8.25277912,69.61092315,22.13629773,2.797521,La Renta Superior,79.53929901,121.3992004,0.3071,24.89669991,2.479899883,3.5793,0.1947,2.837700091,10.90147231,48.95326673,1.443324396
Pico Plata 1,15047.47,7.061373488,54.83686972,38.10175679,6.23249,La Renta Superior,80.46849823,104.1824036,0.2328,38.55699921,2.477999926,3.5146,0.151,2.740871526,10.16923267,42.04294055,1.418321269
Pico Plata 1,15049.9,9.305523722,54.02246161,36.67201467,6.325866,La Renta Superior,70.85949707,90.57820129,0.2782,146.4754028,2.510400057,3.3405,0.17465,2.830011579,10.05472392,36.08118198,1.330664406
Pico Plata 1,15052.85,7.494912955,57.75491748,34.75016957,5.578857,La Renta Superior,79.50109863,133.3166962,0.2541,53.78310013,2.48390007,3.1117,0.16145,2.769602373,9.121014666,53.67232675,1.25274766
Pico Plata 1,15054.33,8.925506351,66.98706946,24.08742419,3.066379,La Renta Superior,80.3742981,134.7154999,0.2764,26.53499985,2.45510006,3.3331,0.1844,2.784085409,9.920174115,54.87169428,1.357622875
Pico Plata 1,15056.3,7.608451337,59.55270847,32.83884019,3.970018,La Renta Superior,83.23280335,153.039093,0.2639,15.6182003,2.438800097,2.9911,0.1772,2.748663219,8.758015275,62.75179882,1.226463786
Pico Plata 1,15058.3,7.604519774,56.36158192,36.03389831,2.254896,La Renta Superior,81.13690186,133.9519959,0.268,16.94849968,2.472899914,3.3032,0.18165,2.799841038,9.870664135,54.16798112,1.335759681
Pico Plata 1,15059.4,11.58494869,51.68757127,36.72748005,5.380368,La Renta Superior,81.49780273,129.9644013,0.25,18.64509964,2.449899912,3.266,0.16645,2.739427643,9.499307915,53.04886156,1.333115685
Pico Plata 1,15064.5,3.337905807,48.93689986,47.72519433,0.9867994,La Renta Superior,82.12519836,161.399704,0.3513,14.41650009,2.475199938,3.5857,0.222,2.896143879,11.26519848,65.20673402,1.44865065
Pico Plata 1,15067.7,14.33885289,44.44444444,41.21670266,6.63299,La Renta Superior,79.67569733,132.7010956,0.2384,73.14990234,2.456700087,3.6682,0.1576,2.729226124,10.60406844,54.01599337,1.493141153
Pico Plata 1,15068.95,7.053794086,46.77591735,46.17028856,6.247884,La Renta Superior,81.83429718,136.4375,0.2821,63.89530182,2.459800005,3.6765,0.17445,2.768275701,10.84880349,55.46690777,1.494633707
Pico Plata 1,15070.8,15.9173314,32.33019096,51.75247764,4.34596,La Renta Superior,84.48049927,159.3455963,0.335,26.7404995,2.497800112,3.8138,0.2045,2.882841121,11.84646143,63.79437472,1.526863572
Pico Plata 1,15074.3,17.08714199,24.16819013,58.74466789,2.236584,La Renta Superior,83.77290344,154.5735016,0.2947,8.604999542,2.488699913,5.0201,0.17895,2.813165962,15.10754209,62.11014063,2.017157623
Pico Plata 1,15076.4,9.885334943,28.95594448,61.15872058,5.088663,La Renta Superior,83.71440125,139.4748993,0.2726,32.23080063,2.477900028,5.4896,0.17995,2.802207217,16.47790378,56.28754094,2.215424326
Pico Plata 1,15079.7,6.149764862,38.53852647,55.31170867,3.214036,La Renta Superior,82.37960053,137.686203,0.2781,18.06110001,2.503999949,4.5367,0.17375,2.820272252,13.64359645,54.98650393,1.811781187
Pico Plata 1,15086,16.84863189,55.06132902,28.09003909,3.530263,La Renta Superior,78.48410034,143.9467926,0.2884,19.17950058,2.493099928,5.5927,0.1815,2.824190504,16.92414168,57.73807579,2.243271494
Pico Plata 1,15089,6.108927569,89.56765862,4.323413812,3.154296,La Renta Superior,83.59529877,173.6371002,0.3202,17.02930069,2.503599882,6.0236,0.2081,2.898724438,18.91227964,69.3549722,2.405975509
Pico Plata 1,15092.6,4.057719431,59.46620375,36.47607681,1.795686,La Renta Superior,81.16179657,161.4515991,0.2835,11.62230015,2.502899885,5.9233,0.1781,2.828567813,17.92964703,64.50581586,2.366574882
Pico Plata 1,15093.33,1.620641859,77.63087749,20.74848065,2.172386,La Renta Superior,81.16179657,161.4515991,0.2835,11.62230015,2.502899885,5.9233,0.1781,2.828567813,17.92964703,64.50581586,2.366574882
Pico Plata 1,15094.9,7.067262465,55.55032926,37.38240828,2.28553,La Renta Superior,80.7614975,161.1363983,0.281,15.10820007,2.529599905,6.1366,0.17705,2.858679027,18.75523152,63.70034961,2.425917232
Pico Plata 1,15096.4,1.417960837,6.178257934,92.40378123,2.139933,La Renta Superior,79.49210358,167.5314941,0.2627,13.41819954,2.541399956,6.3016,0.1608,2.836749232,18.98770968,65.92094793,2.479578228
Pico Plata 1,15098.6,2.815512708,73.29097283,23.89351446,2.371043,La Renta Superior,76.16549683,192.7400971,0.2618,13.64179993,2.582299948,6.7011,0.1693,2.904779039,20.72902393,74.63892691,2.595012251
Pico Plata 1,15102.5,2.665419687,29.58849661,67.7460837,4.156547,La Renta Superior,79.91439819,212.3287048,0.271,18.11540031,2.586100102,6.5215,0.17835,2.930384107,20.41754617,82.10382294,2.5217508
Pico Plata 1,15104.5,10.21281387,60.01576399,29.77142214,2.652861,La Renta Superior,76.40180206,265.7305908,0.2394,18.11260033,2.581899881,5.9132,0.1585,2.879857257,18.0487705,102.9205635,2.29025147
Pico Plata 1,15108.4,2.621722846,14.95924212,82.41903503,3.571267,La Renta Superior,89.38130188,144.1338959,0.2351,15.0909996,2.485100031,4.7257,0.2009,2.858465813,14.57062597,57.99923306,1.901613594
Pico Plata 1,15110.2,15.90964001,47.43899493,36.65136506,3.809203,La Renta Superior,79.77999878,75.47280121,0.2388,32.67340088,2.429899931,4.235,0.19845,2.783918572,12.71461694,31.060045,1.742870126
Pico Plata 1,15113.09,3.161504662,68.17061408,28.66788126,4.352618,La Renta Superior,80.67680359,64.52919769,0.2391,36.64179993,2.417000055,4.6546,0.1884,2.745934026,13.74564867,26.69805388,1.925775711
Pico Plata 1,15114.7,2.903086553,72.64191668,24.45499676,3.805735,La Renta Superior,71.59539795,107.2965012,0.2172,35.11009979,2.433599949,4.3093,0.16195,2.710637729,12.41708402,44.08962172,1.770751188
Pico Plata 1,15116.5,1.998717401,66.64172723,31.35955537,3.719016,La Renta Superior,70.89820099,93.84359741,0.2652,37.66149902,2.469399929,3.8119,0.19665,2.829090594,11.594922,38.00259177,1.543654373
Pico Plata 1,15118.5,2.472885033,41.82212581,55.70498915,3.637861,La Renta Superior,75.86759949,52.32509995,0.2525,26.56209946,2.441699982,3.853,0.19355,2.787711553,11.54578093,21.42978267,1.577998947
Pico Plata 1,15120.8,3.804824561,56.58991228,39.60526316,2.943031,La Renta Superior,80.32769775,53.83670044,0.1775,25.30400085,2.469899893,4.6221,0.13485,2.699011608,13.11760885,21.79711842,1.871371392
Pico Plata 1,15122.83,9.104775314,46.19265517,44.70256952,2.844656,La Renta Superior,73.29859924,97.10720062,0.1774,23.91550064,2.576299906,4.5898,0.12425,2.799942799,13.4314317,37.69250637,1.781547245
Pico Plata 1,15126.8,4.202772964,48.78682842,47.01039861,4.628313,La Renta Superior,71.17430115,109.6589966,0.1604,31.04179955,2.546799898,4.9768,0.118,2.753741381,14.30375707,43.05756281,1.954138605
Pico Plata 1,15127.4,14.80611046,49.04524089,36.14864865,3.206475,La Renta Superior,71.17430115,109.6589966,0.1604,31.04179955,2.546799898,4.9768,0.118,2.753741381,14.30375707,43.05756281,1.954138605
Pico Plata 1,15129.92,11.37214845,40.83531949,47.79253206,3.546287,La Renta Superior,68.04869843,146.1739044,0.2331,22.78230095,2.608599901,3.9497,0.1675,2.932252134,12.27560004,56.03538678,1.514107241
Pico Plata 1,15135,8.493643829,33.85082686,57.65552931,3.023719,La Renta Superior,89.86180115,102.1840973,0.2284,13.19589996,2.371799946,3.1855,0.19315,2.700192038,9.244337519,43.08293264,1.343072802
Pico Plata 1,15137.3,16.5574336,40.02529608,43.41727032,3.836584,La Renta Superior,78.30789948,65.91159821,0.1744,22.99550057,2.398400068,3.5803,0.1344,2.615526881,9.842642981,27.48148613,1.492786815
Pico Plata 1,15139.3,3.261044177,38.74698795,57.99196787,2.677446,La Renta Superior,77.02760315,76.04450226,0.2419,13.14379978,2.47939992,3.3808,0.1578,2.756589788,9.859243942,30.67052703,1.363555743
Pico Plata 1,15141.8,10.16761017,64.08036408,25.75202575,1.930501,La Renta Superior,80.74349976,141.4501038,0.2715,9.576899529,2.516000032,3.5352,0.17625,2.840364227,10.69066867,56.2202313,1.405087422
Pico Plata 1,15143.8,5.756256801,76.26768226,17.97606094,3.002943,La Renta Superior,83.11180115,161.3408051,0.2814,15.75899983,2.512900114,3.5175,0.17655,2.837270161,10.62705829,64.20502118,1.399777086
Pico Plata 1,15148.3,20.3331812,68.84984026,10.81697855,3.157648,La Renta Superior,80.49669647,109.5877991,0.2672,11.3519001,2.493700028,3.8709,0.1721,2.804203439,11.5555181,43.94586272,1.552271708
Pico Plata 1,15152.1,8.018289283,65.96409055,26.01762016,1.7577,La Renta Superior,86.99079895,148.8838043,0.3131,9.60890007,2.531899929,3.5489,0.19505,2.903099483,11.04159843,58.80319463,1.401674671
Pico Plata 1,15155.8,7.987609249,74.09005421,17.92233654,2.712845,La Renta Superior,78.85399628,159.5597992,0.2462,13.81130028,2.494800091,4.1207,0.1578,2.774875434,12.1128268,63.9569478,1.651715508
Pico Plata 1,15156.8,9.836774403,65.6253378,24.5378878,2.252309,La Renta Superior,77.92350006,157.8898926,0.2656,11.35840035,2.54189992,3.9171,0.17755,2.874764325,11.99842079,62.11491309,1.541012677
Pico Plata 1,15157.7,2.140640051,81.00181954,16.8575404,2.387443,La Renta Superior,79.9733963,166.201004,0.2462,10.69239998,2.571700096,3.3796,0.16565,2.88374195,10.3176037,64.62689965,1.314150124
Pico Plata 1,15161.5,2.749731472,81.26745435,15.98281418,4.345084,La Renta Superior,81.85939789,125.0814972,0.2635,22.68239975,2.496599913,2.9059,0.18145,2.828354911,8.752238331,50.10073763,1.163943003
Pico Plata 1,15163.6,23.67332874,68.28623938,8.040431886,2.22855,La Renta Superior,81.92320252,75.43569946,0.2732,10.48630047,2.396899939,5.2332,0.1957,2.736789679,15.47383658,31.47219383,2.183320178
Pico Plata 1,15164.7,10.12848709,51.60319481,38.26831809,1.207416,La Renta Superior,81.66100311,89.28279877,0.3295,6.663400173,2.404000044,5.9471,0.2243,2.809978141,18.28629452,37.1392667,2.473835229
Pico Plata 1,15167,2.97593468,63.54748603,33.47657929,2.601992,La Renta Superior,86.11820221,169.7830048,0.1645,10.02070046,2.430299997,3.981,0.17345,2.730445826,11.60038629,69.86092456,1.638069376
Pico Plata 1,15170,10.66622178,71.5159604,17.81781782,2.263324,La Renta Superior,79.74569702,95.49939728,0.2688,7.397299767,2.519099951,3.7222,0.17875,2.849741188,11.30863785,37.91012629,1.477591232
Pico Plata 1,15171,10.14378791,77.64547293,12.21073916,2.867697,La Renta Superior,85.86940002,124.8448029,0.3375,9.960100174,2.469500065,3.9559,0.22245,2.8899107,12.42089937,50.55468702,1.601903177
Pico Plata 1,15174,2.716450216,77.06709957,20.21645022,1.696044,La Renta Superior,87.07060242,150.3834992,0.2675,11.39019966,2.483099937,2.9728,0.204,2.863190876,9.1454265,60.56280574,1.197213191
Pico Plata 1,15177,8.15855935,70.65993192,21.18150873,1.641356,La Renta Superior,86.51409912,80.90480042,0.2868,8.007599831,2.388600111,2.7617,0.21375,2.76610507,8.254018349,33.87122024,1.156200231
Pico Plata 1,15178.9,5.209452202,72.21267454,22.57787325,2.171312,La Renta Superior,84.87380219,62.68330002,0.2645,10.1033001,2.352299929,4.7319,0.20895,2.709499941,13.93890782,26.6476648,2.011605724
Pico Plata 1,15180.3,10.90626388,76.39937805,12.69435806,1.097155,La Renta Medio,83.89779663,59.70980072,0.2369,5.67509985,2.357500076,5.4923,0.1898,2.675512313,15.86422818,25.32759227,2.329713604
Pico Plata 1,15183.7,4.669974116,62.5539258,32.77610009,1.896298,La Renta Medio,88.59100342,103.3788986,0.2626,7.001699925,2.51850009,8.5795,0.17385,2.838044047,26.04919993,41.04780423,3.406591104
Pico Plata 1,15186.2,5.284072602,68.66072387,26.05520352,0.8,La Renta Medio,87.54840088,76.67649841,0.3375,4.998000145,2.471600056,4.1259,0.2315,2.914899227,13.11883496,31.02302018,1.669323478
Pico Plata 1,15189,4.950604951,66.03396603,29.01542902,1.019662,La Renta Medio,84.80999756,98.4332962,0.2898,5.302899838,2.489700079,2.9389,0.21495,2.897586242,9.183497309,39.5362064,1.180423307
Pico Plata 1,15191.2,9.044901475,64.81102617,26.14407236,2.342435,La Renta Medio,85.48549652,77.42320252,0.3085,7.376200199,2.399300098,3.8658,0.21845,2.790416606,11.72796279,32.26907821,1.611219873
Pico Plata 1,15192,6.746884401,65.09454233,28.15857327,1.9703,La Renta Medio,85.39839935,68.37750244,0.2519,9.076299667,2.389800072,3.7641,0.19585,2.728284613,11.06450469,28.61222713,1.575068996
Pico Plata 1,15192.2,3.843683084,63.26552463,32.89079229,1.958328,La Renta Medio,85.39839935,68.37750244,0.2519,9.076299667,2.389800072,3.7641,0.19585,2.728284613,11.06450469,28.61222713,1.575068996
Pico Plata 1,15195.2,6.971490048,76.07315761,16.95535234,2.328357,La Renta Medio,85.0983963,90.35780335,0.2313,10.02190018,2.432399988,3.8419,0.17295,2.731938804,11.19468293,37.14759241,1.579468845
Pico Plata 1,15196.8,7.713258525,67.55637869,24.73036278,1.195629,La Renta Medio,81.68289948,77.14859772,0.339,5.514999867,2.426800013,4.3923,0.2283,2.848905031,13.66474497,31.79025767,1.809914281
Pico Plata 1,15198.2,8.266549566,70.1504007,21.58304973,2.126276,La Renta Medio,87.25170136,92.75140381,0.2396,6.946100235,2.442300081,5.1285,0.194,2.789454195,15.41977167,37.97707109,2.099864812
Pico Plata 1,15198.92,5.189248491,70.4662644,24.34448711,2.393908,La Renta Medio,88.80000305,88.97149658,0.3334,7.972499847,2.430299997,5.935,0.2391,2.879747664,18.79915953,36.60926498,2.442085342
Pico Plata 1,15201.2,4.199334121,66.06164751,29.73901837,4.04969,La Renta Medio,86.06390381,89.16000366,0.2377,15.90270042,2.434499979,3.0115,0.21765,2.833578295,9.232021073,36.62353848,1.237009664
Pico Plata 1,15202,8.707095076,60.70841101,30.58449391,3.576186,La Renta Medio,86.42849731,73.50700378,0.2688,17.69689941,2.487799883,3.0108,0.19485,2.847854292,9.181944839,29.54699222,1.210225959
Pico Plata 1,15202.5,12.00844257,66.96289713,21.0286603,3.111258,La Renta Medio,86.42849731,73.50700378,0.2688,17.69689941,2.487799883,3.0108,0.19485,2.847854292,9.181944839,29.54699222,1.210225959
Pico Plata 1,15203.92,3.980530016,63.3207139,32.69875608,2.482098,La Renta Medio,87.71440125,64.22440338,0.2853,10.53989983,2.394000053,5.2264,0.21075,2.766233834,15.71951458,26.82723557,2.183124429
Pico Plata 1,15205.2,5.785942141,57.91442086,36.299637,1.007134,La Renta Medio,86.80220032,64.93090057,0.3212,7.55919981,2.37319994,4.7844,0.2377,2.80139045,14.73893191,27.3600633,2.016012187
Pico Plata 1,15209,5.411610364,75.60948945,18.97890019,2.20449,La Renta Medio,85.90080261,84.97850037,0.2666,7.621200085,2.437400103,3.0239,0.1936,2.782490207,9.019908445,34.86440338,1.240625204
